Number,Name,Eruption Number,Category,Country,VEI,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty
311070,Gareloi,19677,Confirmed Eruption,United States,2,,1792,,0,,0,,Historical Observations,,,,,,,
311060,Semisopochnoi,19568,Uncertain Eruption,United States,,,1792,,0,,0,,,,,,,,,
284010,Izu-Oshima,18197,Confirmed Eruption,Japan,2,,1792,,0,,0,,Historical Observations,,,,,,,
282080,Aira,17066,Confirmed Eruption,Japan,2,,1791,,9,,11,,Historical Observations,,,,,,,
300260,Klyuchevskoy,19411,Confirmed Eruption,Russia,2,,1791,,8,,0,,Historical Observations,,,,,,,
311080,Tanaga,19695,Uncertain Eruption,United States,,,1791,,6,,7,,,,,,,,,
233020,"Fournaise, Piton de la",14247,Confirmed Eruption,France,2,,1791,,6,,5,4,Historical Observations,,1791,,7,?,27,
252140,Rabaul,15087,Confirmed Eruption,Papua New Guinea,2,,1791,,5,,22,,Historical Observations,,,,,,,
300260,Klyuchevskoy,19410,Confirmed Eruption,Russia,2,,1791,,4,,0,,Historical Observations,,,,,,,
211060,Etna,13724,Confirmed Eruption,Italy,2,,1791,,2,,0,,Historical Observations,,1791,,9,,0,
344040,Telica,10905,Confirmed Eruption,Nicaragua,,,1791,,1,,24,,Historical Observations,,,,,,,
243100,Fonualei,14778,Confirmed Eruption,Tonga,2,,1791,,0,,0,,Historical Observations,,,,,,,
263250,Merapi,15866,Confirmed Eruption,Indonesia,2,<,1791,,0,,0,,Historical Observations,,,,,,,
311070,Gareloi,19676,Confirmed Eruption,United States,2,,1791,,0,,0,,Historical Observations,,,,,,,
332010,Kilauea,10060,Confirmed Eruption,United States,4,,1790,,11,?,0,,Historical Observations,,,,,,,
283270,Iwakisan,18118,Confirmed Eruption,Japan,2,,1790,,10,,9,,Historical Observations,,,,,,,
282080,Aira,17065,Confirmed Eruption,Japan,2,,1790,,7,,29,,Historical Observations,,,,,,,
311310,Makushin,19761,Uncertain Eruption,United States,,,1790,,6,,7,,,,,,,,,
311270,Vsevidof,19823,Uncertain Eruption,United States,,,1790,,5,,30,,,,,,,,,
358010,Osorno,12231,Confirmed Eruption,Chile,2,,1790,,3,,9,,Historical Observations,,1791,,12,,26,5
357120,Villarrica,12119,Confirmed Eruption,Chile,1,,1790,,1,,0,,Historical Observations,,1801,,0,,0,
285010,Oshima-Oshima,18558,Confirmed Eruption,Japan,2,,1790,,1,?,0,,Historical Observations,,,,,,,
290150,Chirpoi,18779,Confirmed Eruption,Russia,,,1790,20,0,,0,,Historical Observations,,,,,,,
290390,Alaid,18880,Confirmed Eruption,Russia,4,,1790,,0,,0,,Historical Observations,,1793,,0,,0,
311320,Akutan,19998,Uncertain Eruption,United States,,,1790,,0,,0,,,,,,,,,
311360,Shishaldin,20057,Uncertain Eruption,United States,,,1790,,0,,0,,,,,,,,,
312030,Pavlof,20112,Confirmed Eruption,United States,2,,1790,,0,,0,,Historical Observations,,,,,,,
311070,Gareloi,19675,Confirmed Eruption,United States,2,,1790,,0,,0,,Historical Observations,,,,,,,
311060,Semisopochnoi,19671,Uncertain Eruption,United States,,,1790,,0,,0,,,,,,,,,
311110,Kanaga,19714,Discredited Eruption,United States,,,1790,,0,,0,,,,1791,,0,,0,
300240,Tolbachik,19297,Confirmed Eruption,Russia,2,,1790,,0,,0,,Historical Observations,,,,,,,
332010,Kilauea,10059,Confirmed Eruption,United States,0,?,1790,,0,,0,,Historical Observations,,,,,,,
323110,Mono Lake Volcanic Field,20654,Confirmed Eruption,United States,,,1790,75,0,,0,,Tephrochronology,,,,,,,
273070,Taal,16842,Confirmed Eruption,Philippines,2,,1790,,0,,0,,Historical Observations,,,,,,,
243090,Late,14773,Confirmed Eruption,Tonga,2,,1790,,0,,0,,Historical Observations,,,,,,,
266110,Mahawu,16465,Confirmed Eruption,Indonesia,2,,1789,,12,,31,365,Historical Observations,,,,,,,
300260,Klyuchevskoy,19409,Confirmed Eruption,Russia,2,,1789,,12,,1,,Historical Observations,,1790,,2,,0,
233020,"Fournaise, Piton de la",14246,Confirmed Eruption,France,2,,1789,,6,,0,,Historical Observations,,1789,,7,,0,
260010,Barren Island,15378,Confirmed Eruption,India,2,,1789,,3,,24,,Historical Observations,,,,,,,
300240,Tolbachik,19296,Confirmed Eruption,Russia,2,,1789,,0,,0,,Historical Observations,,,,,,,
300100,Avachinsky,19085,Uncertain Eruption,Russia,,,1789,,0,,0,,,,,,,,,
284010,Izu-Oshima,18196,Confirmed Eruption,Japan,2,,1789,,0,,0,,Historical Observations,,,,,,,
300260,Klyuchevskoy,19408,Confirmed Eruption,Russia,2,,1788,,8,,0,,Historical Observations,,,,,,,
300260,Klyuchevskoy,19407,Confirmed Eruption,Russia,2,,1788,,2,,0,,Historical Observations,,,,,,,
300240,Tolbachik,19295,Confirmed Eruption,Russia,2,,1788,,0,,0,,Historical Observations,,,,,,,
266110,Mahawu,16464,Confirmed Eruption,Indonesia,,<,1788,,0,,0,,Historical Observations,,,,,,,
343100,San Miguel,10837,Confirmed Eruption,El Salvador,2,,1787,,9,,21,,Historical Observations,,1787,,9,,23,
300260,Klyuchevskoy,19406,Confirmed Eruption,Russia,2,,1787,,9,,0,,Historical Observations,,,,,,,
354010,"Misti, El",11768,Confirmed Eruption,Peru,1,,1787,,7,,28,,Historical Observations,,1787,,10,,10,
233020,"Fournaise, Piton de la",14245,Confirmed Eruption,France,2,,1787,,6,,14,,Historical Observations,,1787,,8,,1,
211060,Etna,13723,Confirmed Eruption,Italy,4,,1787,,6,,4,4,Historical Observations,,1787,,8,,11,
260010,Barren Island,15377,Confirmed Eruption,India,2,,1787,,5,,12,,Historical Observations,,,,,,,
283290,Osorezan,18136,Confirmed Eruption,Japan,,<,1787,,0,,0,,Historical Observations,,,,,,,
283160,Bandaisan,17898,Confirmed Eruption,Japan,2,<,1787,,0,,0,,Historical Observations,,,,,,,
357120,Villarrica,12118,Confirmed Eruption,Chile,2,,1787,,0,,0,,Historical Observations,,,,,,,
354040,Tutupaca,11798,Confirmed Eruption,Peru,2,,1787,,,,,,Historical Observations,,1789,,,,,
263250,Merapi,15865,Confirmed Eruption,Indonesia,1,,1786,,7,,17,,Historical Observations,,,,,,,
233020,"Fournaise, Piton de la",14244,Confirmed Eruption,France,2,,1786,,6,?,5,,Historical Observations,,1786,,8,>,4,
311190,Amukta,19784,Confirmed Eruption,United States,3,,1786,,6,,0,,Historical Observations,,1791,,0,,0,
311180,Seguam,19774,Confirmed Eruption,United States,,,1786,,0,,0,,Historical Observations,,1790,,0,,0,
313020,Iliamna,20280,Uncertain Eruption,United States,,,1786,,0,,0,,,,,,,,,
323010,Shasta,20639,Discredited Eruption,United States,,,1786,,0,,0,,Historical Observations,,,,,,,
285010,Oshima-Oshima,18557,Uncertain Eruption,Japan,2,,1786,,0,,0,,,,,,,,,
284150,Asuncion,18497,Discredited Eruption,United States,,,1786,,0,,0,,,,,,,,,
211050,Vulcano,13475,Uncertain Eruption,Italy,3,,1786,,0,,0,,,,,,,,,
263200,Dieng Volcanic Complex,15773,Confirmed Eruption,Indonesia,2,,1786,,0,,0,,Historical Observations,,,,,,,
266030,Soputan,16303,Confirmed Eruption,Indonesia,2,,1785,,12,,31,365,Historical Observations,,,,,,,
282080,Aira,17064,Confirmed Eruption,Japan,2,,1785,,11,,20,,Historical Observations,,,,,,,
300260,Klyuchevskoy,19405,Confirmed Eruption,Russia,2,,1785,,11,,0,,Historical Observations,,,,,,,
352006,Cayambe,11417,Confirmed Eruption,Ecuador,2,,1785,,2,,0,,Historical Observations,,1786,,3,,0,
384010,Fogo,13130,Confirmed Eruption,Cape Verde,2,,1785,,1,,24,,Historical Observations,,1785,,2,,25,
342040,Almolonga,10629,Discredited Eruption,Guatemala,,,1785,,0,,0,,,,,,,,,
281031,Kueishantao,16905,Confirmed Eruption,Taiwan,0,,1785,10,0,,0,,Historical Observations,,,,,,,
263280,Kelud,15940,Confirmed Eruption,Indonesia,2,,1785,,0,,0,,Historical Observations,,,,,,,
354010,"Misti, El",11767,Confirmed Eruption,Peru,2,,1784,,7,,9,,Historical Observations,,,,,,,
354006,Sabancaya,11746,Confirmed Eruption,Peru,,,1784,,7,,0,,Historical Observations,,,,,,,
315020,Wrangell,20408,Uncertain Eruption,United States,2,,1784,,7,,0,,,,,,,,,
360150,Soufriere St. Vincent,12449,Confirmed Eruption,Saint Vincent and the Grenadines,0,,1784,,3,<,0,,Historical Observations,,,,,,,
285020,Hokkaido-Komagatake,18566,Uncertain Eruption,Japan,2,,1784,,2,,8,,,,,,,,,
332040,Hualalai,10253,Confirmed Eruption,United States,0,,1784,7,0,,0,,Historical Observations,,,,,,,
311120,Great Sitkin,19728,Uncertain Eruption,United States,,,1784,,0,,0,,,,,,,,,
311270,Vsevidof,19822,Uncertain Eruption,United States,,,1784,,0,,0,,,,,,,,,
233020,"Fournaise, Piton de la",14243,Confirmed Eruption,France,2,,1784,,0,,0,,Historical Observations,,1785,,0,,0,
354020,Ubinas,11783,Confirmed Eruption,Peru,2,,1784,,0,,0,,Historical Observations,,,,,,,
283270,Iwakisan,18117,Uncertain Eruption,Japan,2,,1783,,12,,3,,,,,,,,,
282080,Aira,17063,Confirmed Eruption,Japan,3,,1783,,9,,3,,Historical Observations,,,,,,,
211020,Vesuvius,13349,Confirmed Eruption,Italy,3,,1783,,8,,18,,Historical Observations,,1794,,7,,5,
343030,Izalco,10772,Confirmed Eruption,El Salvador,0,,1783,,7,?,0,,Historical Observations,,,,,,,
283110,Asamayama,17748,Confirmed Eruption,Japan,4,,1783,,5,,9,,Historical Observations,,1783,,8,,5,
371020,Reykjanes,12505,Confirmed Eruption,Iceland,3,,1783,,5,<,1,,Historical Observations,,1783,,8,,15,60
373010,Grimsvotn,12809,Confirmed Eruption,Iceland,4,,1783,,5,?,0,,Historical Observations,,1785,,5,?,26,
375010,Kolbeinsey Ridge,12963,Discredited Eruption,Iceland,,,1783,,0,,0,,,,,,,,,
284010,Izu-Oshima,18195,Confirmed Eruption,Japan,2,,1783,,0,,0,,Historical Observations,,1786,,0,,0,
283210,Kurikomayama,17999,Uncertain Eruption,Japan,,,1783,,0,,0,,,,,,,,,
311110,Kanaga,19713,Confirmed Eruption,United States,,?,1783,,0,,0,,Historical Observations,?,1787,,0,,0,
213040,Ararat,13536,Uncertain Eruption,Turkey,,,1783,,0,,0,,,,,,,,,
283270,Iwakisan,18116,Confirmed Eruption,Japan,2,,1782,,12,,1,30,Historical Observations,,1783,,3,,12,
283270,Iwakisan,18115,Uncertain Eruption,Japan,2,,1782,,4,,12,,,,,,,,,
282080,Aira,17062,Confirmed Eruption,Japan,2,,1782,,1,,18,,Historical Observations,,,,,,,
322010,Hood,20570,Confirmed Eruption,United States,,,1781,,10,,15,45,Dendrochronology,?,1801,,0,,0,
211060,Etna,13722,Confirmed Eruption,Italy,2,,1781,,3,,0,,Historical Observations,,1781,,5,,10,
243070,Lateiki,14757,Confirmed Eruption,Tonga,2,<,1781,,0,,0,,Historical Observations,,,,,,,
243050,Fonuafo'ou,14734,Uncertain Eruption,Tonga,0,,1781,,0,,0,,,,,,,,,
268060,Gamalama,16618,Uncertain Eruption,Indonesia,,,1781,,0,,0,,,,,,,,,
282110,Asosan,17267,Confirmed Eruption,Japan,1,,1781,,0,,0,,Historical Observations,,1788,,0,,0,
352080,Tungurahua,11635,Uncertain Eruption,Ecuador,2,,1781,,0,,0,,,,,,,,,
341040,Colima,10430,Confirmed Eruption,Mexico,2,,1780,,11,,26,,Historical Observations,,,,,,,
284060,Aogashima,18308,Confirmed Eruption,Japan,3,,1780,,7,,27,,Historical Observations,,1785,,5,?,0,
211060,Etna,13721,Confirmed Eruption,Italy,2,,1780,,4,?,20,,Historical Observations,,1780,,7,?,0,
211050,Vulcano,13474,Confirmed Eruption,Italy,2,,1780,,0,,0,,Historical Observations,,,,,,,
243100,Fonualei,14777,Uncertain Eruption,Tonga,,<,1780,,0,,0,,,,,,,,,
263130,Guntur,15691,Confirmed Eruption,Indonesia,2,,1780,,0,,0,,Historical Observations,,,,,,,
263050,Salak,15643,Confirmed Eruption,Indonesia,2,,1780,,0,,0,,Historical Observations,,,,,,,
284110,Kita-Ioto,18377,Confirmed Eruption,Japan,0,,1780,,0,,0,,Historical Observations,,,,,,,
290120,Kolokol Group,18766,Confirmed Eruption,Russia,2,,1780,10,0,,0,,Historical Observations,,,,,,,
285070,Akan,18685,Confirmed Eruption,Japan,1,,1780,75,0,,0,,Historical Observations,,,,,,,
354040,Tutupaca,11797,Uncertain Eruption,Peru,2,,1780,,0,,0,,Historical Observations,,1780,,,,,
357120,Villarrica,12117,Confirmed Eruption,Chile,1,,1780,,0,,0,,Historical Observations,,,,,,,
282080,Aira,17061,Confirmed Eruption,Japan,4,,1779,,11,,8,,Historical Observations,,1781,,5,,0,
283110,Asamayama,17747,Uncertain Eruption,Japan,,,1779,,9,?,0,,,,,,,,,
300100,Avachinsky,19084,Confirmed Eruption,Russia,3,,1779,,6,,15,,Historical Observations,,1779,,6,,16,
290100,Moyorodake [Medvezhia],18761,Confirmed Eruption,Japan,2,,1778,,12,,31,365,Historical Observations,,,,,,,
290250,Raikoke,18822,Confirmed Eruption,Russia,4,,1778,,0,,0,,Historical Observations,,,,,,,
313030,Redoubt,20382,Discredited Eruption,United States,,,1778,,0,,0,,,,,,,,,
313020,Iliamna,20279,Confirmed Eruption,United States,,,1778,,0,,0,,Historical Observations,,1779,,0,,0,
265090,Banda Api,16410,Confirmed Eruption,Indonesia,2,,1778,,0,,0,,Historical Observations,,,,,,,
284010,Izu-Oshima,18194,Confirmed Eruption,Japan,3,,1777,,8,,31,,Historical Observations,,1779,,0,,0,
283110,Asamayama,17746,Confirmed Eruption,Japan,2,,1777,,0,,0,,Historical Observations,,,,,,,
263130,Guntur,15690,Confirmed Eruption,Indonesia,2,,1777,,0,,0,,Historical Observations,,,,,,,
357120,Villarrica,12116,Confirmed Eruption,Chile,1,,1777,,0,,0,,Historical Observations,,1779,,0,,0,
352080,Tungurahua,11634,Uncertain Eruption,Ecuador,2,,1777,,0,,0,,,,,,,,,
300080,Opala,19034,Confirmed Eruption,Russia,2,,1776,,10,,23,,Historical Observations,,,,,,,
300120,Zhupanovsky,19131,Confirmed Eruption,Russia,2,,1776,,10,,0,,Historical Observations,,,,,,,
283110,Asamayama,17745,Confirmed Eruption,Japan,2,,1776,,9,,5,,Historical Observations,,,,,,,
352080,Tungurahua,11633,Confirmed Eruption,Ecuador,2,,1776,,1,,3,,Historical Observations,,,,,,,
305030,Wudalianchi,19636,Confirmed Eruption,China,2,,1776,,0,,0,,Historical Observations,,,,,,,
311050,Little Sitkin,19668,Confirmed Eruption,United States,1,,1776,,0,,0,,Historical Observations,,,,,,,
263200,Dieng Volcanic Complex,15772,Uncertain Eruption,Indonesia,,,1776,,0,,0,,,,,,,,,
263280,Kelud,15939,Confirmed Eruption,Indonesia,2,,1776,,0,,0,,Historical Observations,,,,,,,
211060,Etna,13720,Confirmed Eruption,Italy,,,1776,,0,,0,,Historical Observations,,,,,,,
233020,"Fournaise, Piton de la",14242,Confirmed Eruption,France,0,,1776,,0,,0,,Historical Observations,,,,,,,
268060,Gamalama,16617,Confirmed Eruption,Indonesia,3,,1775,,8,,20,,Historical Observations,,1775,,11,,6,
342110,Pacaya,10755,Confirmed Eruption,Guatemala,3,,1775,,7,,1,,Historical Observations,,1775,,7,>,23,
263170,Ciremai,15726,Confirmed Eruption,Indonesia,2,,1775,,1,,4,,Historical Observations,,,,,,,
263310,Tengger Caldera,16015,Uncertain Eruption,Indonesia,,,1775,,0,,0,,,,,,,,,
265090,Banda Api,16409,Confirmed Eruption,Indonesia,2,,1775,,0,,0,,Historical Observations,,,,,,,
266100,Lokon-Empung,16442,Confirmed Eruption,Indonesia,3,,1775,25,0,,0,,Historical Observations,,,,,,,
233020,"Fournaise, Piton de la",14241,Confirmed Eruption,France,2,,1775,,0,,0,,Historical Observations,,,,,,,
221250,Tullu Moye,13955,Confirmed Eruption,Ethiopia,,,1775,25,0,,0,,Anthropology,,,,,,,
211050,Vulcano,13473,Uncertain Eruption,Italy,,,1775,,0,,0,,,,,,,,,
311360,Shishaldin,20056,Uncertain Eruption,United States,,,1775,,0,,0,,,,1778,,0,,0,
284150,Asuncion,18496,Uncertain Eruption,United States,2,,1775,10,0,,0,,,,,,,,,
344100,Masaya,11014,Discredited Eruption,Nicaragua,,,1775,,0,,0,,,,,,,,,
345060,Irazu,11203,Confirmed Eruption,Costa Rica,2,?,1775,,0,,0,,Historical Observations,,,,,,,
357120,Villarrica,12115,Uncertain Eruption,Chile,2,,1775,,0,,0,,,,,,,,,
358040,Michinmahuida,22113,Uncertain Eruption,Chile,2,,1775,40,,,,,Tephrochronology,,,,,,,
311230,Carlisle,19797,Confirmed Eruption,United States,,,1774,,7,,2,182,Historical Observations,,,,,,,
233020,"Fournaise, Piton de la",14240,Confirmed Eruption,France,0,,1774,,7,,2,182,Historical Observations,,,,,,,
257100,Yasur,15355,Confirmed Eruption,Vanuatu,3,<,1774,,7,,2,182,Historical Observations,>,2022,,1,,27,
257040,Ambrym,15239,Confirmed Eruption,Vanuatu,2,,1774,,7,,2,182,Historical Observations,,,,,,,
243060,Tofua,14744,Confirmed Eruption,Tonga,2,,1774,,6,,0,,Historical Observations,,,,,,,
373010,Grimsvotn,12808,Confirmed Eruption,Iceland,2,,1774,,2,,0,,Historical Observations,,,,,,,
268063,Moti,16596,Discredited Eruption,Indonesia,,<,1774,,0,,0,,,,,,,,,
268060,Gamalama,16616,Confirmed Eruption,Indonesia,2,,1773,,10,,21,,Historical Observations,,1774,,1,,22,
274050,Unnamed,16888,Confirmed Eruption,Philippines,0,,1773,,10,,0,,Historical Observations,,,,,,,
274020,Didicas,16873,Confirmed Eruption,Philippines,1,,1773,,10,,0,,Historical Observations,,,,,,,
265090,Banda Api,16408,Confirmed Eruption,Indonesia,2,,1773,,2,,6,,Historical Observations,,,,,,,
352080,Tungurahua,11632,Confirmed Eruption,Ecuador,3,,1773,,2,,4,,Historical Observations,,1773,,7,?,0,
268060,Gamalama,16615,Confirmed Eruption,Indonesia,2,,1773,,2,,2,,Historical Observations,,1773,,2,,7,
283090,Niigata-Yakeyama,17539,Confirmed Eruption,Japan,3,,1773,,0,,0,,Historical Observations,,,,,,,
352022,Chacana,11458,Confirmed Eruption,Ecuador,0,,1773,,0,,0,,Historical Observations,,,,,,,
342090,Fuego,10698,Uncertain Eruption,Guatemala,2,,1773,,0,,0,,,,,,,,,
233020,"Fournaise, Piton de la",14239,Confirmed Eruption,France,2,,1772,,11,,18,,Historical Observations,,,,,,,
263100,Papandayan,15685,Confirmed Eruption,Indonesia,3,,1772,,8,,12,,Historical Observations,,1772,,8,,12,
263170,Ciremai,15725,Confirmed Eruption,Indonesia,2,,1772,,8,,11,,Historical Observations,,1772,,8,,12,
263180,Slamet,15730,Confirmed Eruption,Indonesia,2,,1772,,8,,11,,Historical Observations,,1772,,8,,12,
344100,Masaya,11013,Confirmed Eruption,Nicaragua,2,,1772,,3,,16,,Historical Observations,,1772,,3,?,25,
233020,"Fournaise, Piton de la",14238,Confirmed Eruption,France,2,,1772,,2,,0,,Historical Observations,,,,,,,
282110,Asosan,17266,Confirmed Eruption,Japan,2,,1772,,0,,0,,Historical Observations,,1780,,0,,0,
300100,Avachinsky,19083,Confirmed Eruption,Russia,2,,1772,,0,,0,,Historical Observations,,,,,,,
311060,Semisopochnoi,19670,Uncertain Eruption,United States,,,1772,,0,,0,,,,,,,,,
300260,Klyuchevskoy,19404,Confirmed Eruption,Russia,2,,1772,,0,,0,,Historical Observations,,,,,,,
343030,Izalco,10771,Confirmed Eruption,El Salvador,2,?,1772,,0,,0,,Historical Observations,,,,,,,
268060,Gamalama,16614,Confirmed Eruption,Indonesia,3,,1771,,8,,28,,Historical Observations,,1772,,10,,9,
211050,Vulcano,13472,Confirmed Eruption,Italy,3,,1771,,2,,17,,Historical Observations,,1771,,5,,0,
263280,Kelud,15938,Confirmed Eruption,Indonesia,2,,1771,,1,,10,,Historical Observations,,,,,,,
282090,Kirishimayama,17139,Confirmed Eruption,Japan,2,,1771,,0,,0,,Historical Observations,,1772,,0,,0,
233020,"Fournaise, Piton de la",14237,Confirmed Eruption,France,,,1771,,0,,0,,Historical Observations,,,,,,,
341040,Colima,10429,Confirmed Eruption,Mexico,3,,1771,,0,,0,,Historical Observations,,,,,,,
300130,Karymsky,19155,Confirmed Eruption,Russia,2,,1771,,0,,0,,Historical Observations,,,,,,,
357120,Villarrica,21011,Confirmed Eruption,Chile,2,,1771,,,,,,Varve Count,,,,,,,
283030,Fujisan,17454,Uncertain Eruption,Japan,,,1770,,9,,16,,,,,,,,,
268060,Gamalama,16613,Confirmed Eruption,Indonesia,3,,1770,,7,,6,,Historical Observations,,1770,,12,,9,
211060,Etna,13719,Uncertain Eruption,Italy,,,1770,,5,,28,1,,,,,,,,
300260,Klyuchevskoy,19403,Confirmed Eruption,Russia,2,,1770,,5,,0,,Historical Observations,,,,,,,
341040,Colima,10428,Confirmed Eruption,Mexico,3,,1770,,3,,10,,Historical Observations,,1770,,3,,12,
343030,Izalco,10770,Confirmed Eruption,El Salvador,2,,1770,,2,,23,,Historical Observations,,,,,,,
211020,Vesuvius,13346,Confirmed Eruption,Italy,3,,1770,,2,,15,,Historical Observations,,1779,,10,?,4,
222090,Olkaria,13993,Confirmed Eruption,Kenya,,,1770,50,0,,0,,Radiocarbon (uncorrected),,,,,,,
261140,Marapi,15417,Confirmed Eruption,Indonesia,2,,1770,,0,,0,,Historical Observations,,,,,,,
311190,Amukta,19783,Uncertain Eruption,United States,,,1770,,0,,0,,,,,,,,,
283110,Asamayama,17744,Confirmed Eruption,Japan,,,1769,,8,,6,,,,,,,,,
384010,Fogo,13129,Confirmed Eruption,Cape Verde,,,1769,,4,>,0,,Historical Observations,,,,,,,
300240,Tolbachik,19294,Confirmed Eruption,Russia,2,,1769,,2,,15,45,Historical Observations,,1769,,10,,15,45
285030,Toya,18596,Confirmed Eruption,Japan,4,,1769,,1,,23,,Historical Observations,,,,,,,
290210,Ushishur,18799,Confirmed Eruption,Russia,,>,1769,,0,,0,,Historical Observations,,,,,,,
283270,Iwakisan,18114,Uncertain Eruption,Japan,2,,1769,,0,,0,,,,,,,,,
341040,Colima,10427,Confirmed Eruption,Mexico,2,,1769,,0,,0,,Historical Observations,,,,,,,
282090,Kirishimayama,17138,Confirmed Eruption,Japan,2,,1769,,0,,0,,Historical Observations,,,,,,,
373030,Bardarbunga,12879,Confirmed Eruption,Iceland,2,,1769,,0,,0,,,,,,,,,
343100,San Miguel,10836,Confirmed Eruption,El Salvador,2,,1769,,0,,0,,Historical Observations,,,,,,,
263250,Merapi,15864,Confirmed Eruption,Indonesia,2,,1768,,8,,19,,Historical Observations,,,,,,,
352050,Cotopaxi,11553,Confirmed Eruption,Ecuador,4,,1768,,4,,4,,Historical Observations,,,,,,,
373010,Grimsvotn,12807,Confirmed Eruption,Iceland,2,,1768,,0,,0,,,,,,,,,
282090,Kirishimayama,17137,Confirmed Eruption,Japan,0,,1768,,0,,0,,Historical Observations,,,,,,,
233020,"Fournaise, Piton de la",14236,Confirmed Eruption,France,2,,1768,,0,,0,,Historical Observations,,,,,,,
311110,Kanaga,19712,Discredited Eruption,United States,,,1768,,0,,0,,,,,,,,,
311310,Makushin,19760,Confirmed Eruption,United States,3,,1768,,0,,0,,Historical Observations,,1769,,0,,0,
313020,Iliamna,20278,Uncertain Eruption,United States,,,1768,,0,,0,,,,,,,,,
273030,Mayon,13602,Discredited Eruption,Philippines,,,1767,,10,,24,,,,,,,,,
252140,Rabaul,15086,Confirmed Eruption,Papua New Guinea,2,,1767,,9,,10,,Historical Observations,,,,,,,
